order_id,customer_id,product_id,payment_id,order_date,quantity,total_amount,name,email,country,product_name,category,price,sales_value,order_month
574,574,574,574,2026-05-18 07:35:08.388528,2,592.84,Customer 574,customer574@example.com,Usa,Headphones 574,Fashion,296.42,592.84,2026-05
575,575,575,575,2026-04-20 07:35:08.388625,2,258.48,Customer 575,customer575@example.com,Uk,Laptop 575,Home,258.48,516.96,2026-04
576,576,576,576,2026-06-08 07:35:08.388660,4,481.9,Customer 576,customer576@example.com,India,Mouse 576,Sports,481.9,1927.6,2026-06
577,577,577,577,2026-04-17 07:35:08.388695,4,127.12,Customer 577,customer577@example.com,Australia,Mouse 577,Home,127.12,508.48,2026-04
578,578,578,578,2026-04-21 07:35:08.388727,2,451.6,Customer 578,customer578@example.com,Canada,Headphones 578,Fashion,225.8,451.6,2026-04
579,579,579,579,2025-08-19 07:35:08.388762,2,41.06,Customer 579,customer579@example.com,Germany,Headphones 579,Home,20.53,41.06,2025-08
580,580,580,580,2026-06-01 07:35:08.388795,2,93.97,Customer 580,customer580@example.com,India,Camera 580,Beauty,93.97,187.94,2026-06
581,581,581,581,2026-05-16 07:35:08.388828,3,383.91,Customer 581,customer581@example.com,Japan,Tablet 581,Electronics,383.91,1151.73,2026-05
582,582,582,582,2025-09-04 07:35:08.388861,5,795.18,Customer 582,customer582@example.com,Germany,Smartphone 582,Books,397.59,1987.9499999999998,2025-09
583,583,583,583,2025-09-02 07:35:08.388893,1,141.48,Customer 583,customer583@example.com,Australia,Printer 583,Books,141.48,141.48,2025-09
584,584,584,584,2026-05-24 07:35:08.388925,1,174.06,Customer 584,customer584@example.com,Japan,Speaker 584,Sports,87.03,87.03,2026-05
585,585,585,585,2026-02-19 07:35:08.388960,3,478.2,Customer 585,customer585@example.com,India,Speaker 585,Books,239.1,717.3,2026-02
586,586,586,586,2026-06-11 07:35:08.388994,1,422.88,Customer 586,customer586@example.com,India,Smartphone 586,Fashion,422.88,422.88,2026-06
587,587,587,587,2026-05-22 07:35:08.389027,5,750.3,Customer 587,customer587@example.com,India,Smartwatch 587,Fashion,375.15,1875.75,2026-05
588,588,588,588,2026-04-06 07:35:08.389062,2,31.66,Customer 588,customer588@example.com,Japan,Mouse 588,Beauty,15.83,31.66,2026-04
589,589,589,589,2025-12-30 07:35:08.389100,2,326.82,Customer 589,customer589@example.com,Australia,Camera 589,Electronics,163.41,326.82,2025-12
590,590,590,590,2025-12-26 07:35:08.389135,4,1221.3,Customer 590,customer590@example.com,France,Laptop 590,Books,407.1,1628.4,2025-12
591,591,591,591,2026-01-12 07:35:08.389170,1,865.23,Customer 591,customer591@example.com,Uk,Headphones 591,Fashion,288.41,288.41,2026-01
592,592,592,592,2025-09-26 07:35:08.389203,4,61.11,Customer 592,customer592@example.com,France,Smartphone 592,Home,61.11,244.44,2025-09
593,593,593,593,2026-02-14 07:35:08.389241,4,465.58,Customer 593,customer593@example.com,France,Keyboard 593,Electronics,232.79,931.16,2026-02
594,594,594,594,2025-08-25 07:35:08.389277,4,73.67,Customer 594,customer594@example.com,Canada,Speaker 594,Home,73.67,294.68,2025-08
595,595,595,595,2025-09-25 07:35:08.389309,2,40.95,Customer 595,customer595@example.com,Australia,Smartwatch 595,Home,13.65,27.3,2025-09
596,596,596,596,2026-03-01 07:35:08.389342,4,1325.07,Customer 596,customer596@example.com,Canada,Smartwatch 596,Beauty,441.69,1766.76,2026-03
597,597,597,597,2026-01-11 07:35:08.389375,1,456.31,Customer 597,customer597@example.com,Japan,Printer 597,Books,456.31,456.31,2026-01
598,598,598,598,2026-06-08 07:35:08.389408,5,992.54,Customer 598,customer598@example.com,Germany,Printer 598,Books,496.27,2481.35,2026-06
599,599,599,599,2026-01-08 07:35:08.389442,2,646.08,Customer 599,customer599@example.com,Australia,Laptop 599,Electronics,323.04,646.08,2026-01
600,600,600,600,2025-12-19 07:35:08.389476,2,472.12,Customer 600,customer600@example.com,India,Printer 600,Books,236.06,472.12,2025-12
601,601,601,601,2025-08-19 07:35:08.389514,3,373.31,Customer 601,customer601@example.com,France,Smartphone 601,Sports,373.31,1119.93,2025-08
602,602,602,602,2025-12-16 07:35:08.389546,1,100.2,Customer 602,customer602@example.com,Germany,Printer 602,Beauty,33.4,33.4,2025-12
603,603,603,603,2026-04-24 07:35:08.389578,1,17.86,Customer 603,customer603@example.com,Germany,Tablet 603,Electronics,17.86,17.86,2026-04
604,604,604,604,2025-12-24 07:35:08.389612,1,317.13,Customer 604,customer604@example.com,India,Camera 604,Sports,317.13,317.13,2025-12
605,605,605,605,2025-09-02 07:35:08.389644,5,228.52,Customer 605,customer605@example.com,India,Laptop 605,Books,114.26,571.3000000000001,2025-09
606,606,606,606,2025-09-27 07:35:08.389677,3,818.19,Customer 606,customer606@example.com,Australia,Smartphone 606,Beauty,272.73,818.19,2025-09
607,607,607,607,2026-04-03 07:35:08.389710,5,522.6,Customer 607,customer607@example.com,India,Printer 607,Electronics,174.2,871.0,2026-04
608,608,608,608,2026-05-22 07:35:08.389742,3,439.92,Customer 608,customer608@example.com,France,Tablet 608,Beauty,219.96,659.88,2026-05
609,609,609,609,2025-09-05 07:35:08.389774,1,1116.72,Customer 609,customer609@example.com,Germany,Mouse 609,Books,372.24,372.24,2025-09
610,610,610,610,2026-04-09 07:35:08.389809,5,548.52,Customer 610,customer610@example.com,India,Tablet 610,Home,274.26,1371.3,2026-04
611,611,611,611,2026-06-15 07:35:08.389842,2,106.59,Customer 611,customer611@example.com,Australia,Smartphone 611,Home,35.53,71.06,2026-06
612,612,612,612,2026-03-26 07:35:08.389875,3,727.24,Customer 612,customer612@example.com,Australia,Smartwatch 612,Home,363.62,1090.8600000000001,2026-03
613,613,613,613,2025-09-22 07:35:08.389909,4,195.08,Customer 613,customer613@example.com,Canada,Camera 613,Books,195.08,780.32,2025-09
614,614,614,614,2026-03-08 07:35:08.389941,4,288.27,Customer 614,customer614@example.com,Uk,Keyboard 614,Beauty,96.09,384.36,2026-03
615,615,615,615,2026-01-10 07:35:08.389973,3,24.1,Customer 615,customer615@example.com,Germany,Headphones 615,Home,12.05,36.150000000000006,2026-01
616,616,616,616,2026-02-03 07:35:08.390064,5,268.68,Customer 616,customer616@example.com,Canada,Speaker 616,Sports,89.56,447.8,2026-02
617,617,617,617,2026-07-17 07:35:08.390097,2,53.82,Customer 617,customer617@example.com,Germany,Tablet 617,Books,26.91,53.82,2026-07
618,618,618,618,2026-06-20 07:35:08.390132,5,387.78,Customer 618,customer618@example.com,Uk,Laptop 618,Electronics,387.78,1938.8999999999999,2026-06
619,619,619,619,2026-02-05 07:35:08.390164,2,739.26,Customer 619,customer619@example.com,Japan,Mouse 619,Fashion,369.63,739.26,2026-02
620,620,620,620,2026-03-06 07:35:08.390198,4,44.22,Customer 620,customer620@example.com,Australia,Laptop 620,Electronics,44.22,176.88,2026-03
621,621,621,621,2026-04-29 07:35:08.390230,2,461.64,Customer 621,customer621@example.com,Uk,Keyboard 621,Electronics,230.82,461.64,2026-04
622,622,622,622,2026-07-16 07:35:08.390328,5,52.0,Customer 622,customer622@example.com,Uk,Smartphone 622,Fashion,52.0,260.0,2026-07
623,623,623,623,2026-03-17 07:35:08.390361,4,114.9,Customer 623,customer623@example.com,Usa,Mouse 623,Electronics,57.45,229.8,2026-03
624,624,624,624,2026-02-12 07:35:08.390427,1,335.89,Customer 624,customer624@example.com,India,Tablet 624,Fashion,335.89,335.89,2026-02
625,625,625,625,2026-04-26 07:35:08.390470,1,694.32,Customer 625,customer625@example.com,France,Tablet 625,Fashion,231.44,231.44,2026-04
626,626,626,626,2026-02-03 07:35:08.390504,4,614.62,Customer 626,customer626@example.com,India,Printer 626,Home,307.31,1229.24,2026-02
627,627,627,627,2026-02-27 07:35:08.390539,5,789.16,Customer 627,customer627@example.com,Uk,Keyboard 627,Sports,394.58,1972.8999999999999,2026-02
628,628,628,628,2026-07-17 07:35:08.390574,2,758.18,Customer 628,customer628@example.com,Germany,Tablet 628,Home,379.09,758.18,2026-07
629,629,629,629,2026-02-11 07:35:08.390610,2,961.32,Customer 629,customer629@example.com,Canada,Headphones 629,Sports,320.44,640.88,2026-02
630,630,630,630,2026-06-17 07:35:08.390645,1,406.14,Customer 630,customer630@example.com,Japan,Keyboard 630,Books,406.14,406.14,2026-06
631,631,631,631,2025-10-30 07:35:08.390680,2,954.98,Customer 631,customer631@example.com,India,Headphones 631,Fashion,477.49,954.98,2025-10
632,632,632,632,2026-04-10 07:35:08.390716,4,43.5,Customer 632,customer632@example.com,Germany,Smartphone 632,Books,14.5,58.0,2026-04
633,633,633,633,2025-10-11 07:35:08.390753,4,484.08,Customer 633,customer633@example.com,Usa,Mouse 633,Fashion,161.36,645.44,2025-10
634,634,634,634,2026-05-01 07:35:08.390788,4,339.6,Customer 634,customer634@example.com,India,Headphones 634,Beauty,113.2,452.8,2026-05
635,635,635,635,2026-06-25 07:35:08.390824,5,1026.51,Customer 635,customer635@example.com,Japan,Camera 635,Books,342.17,1710.8500000000001,2026-06
636,636,636,636,2026-02-26 07:35:08.390857,4,505.44,Customer 636,customer636@example.com,Japan,Smartphone 636,Home,168.48,673.92,2026-02
637,637,637,637,2026-01-27 07:35:08.390893,5,404.14,Customer 637,customer637@example.com,Uk,Tablet 637,Home,404.14,2020.6999999999998,2026-01
638,638,638,638,2025-11-10 07:35:08.390929,3,1462.02,Customer 638,customer638@example.com,Usa,Smartphone 638,Fashion,487.34,1462.02,2025-11
639,639,639,639,2025-08-11 07:35:08.390964,1,498.86,Customer 639,customer639@example.com,Canada,Tablet 639,Books,249.43,249.43,2025-08
640,640,640,640,2026-04-07 07:35:08.390998,1,151.47,Customer 640,customer640@example.com,Usa,Smartphone 640,Electronics,50.49,50.49,2026-04
641,641,641,641,2026-06-11 07:35:08.391031,3,499.98,Customer 641,customer641@example.com,Uk,Speaker 641,Books,499.98,1499.94,2026-06
642,642,642,642,2025-10-29 07:35:08.391063,1,393.9,Customer 642,customer642@example.com,Japan,Keyboard 642,Sports,393.9,393.9,2025-10
643,643,643,643,2025-10-17 07:35:08.391095,3,29.18,Customer 643,customer643@example.com,Australia,Camera 643,Electronics,29.18,87.53999999999999,2025-10
644,644,644,644,2026-03-03 07:35:08.391130,5,20.08,Customer 644,customer644@example.com,Uk,Speaker 644,Beauty,10.04,50.199999999999996,2026-03
645,645,645,645,2026-02-28 07:35:08.391162,2,411.68,Customer 645,customer645@example.com,Germany,Smartphone 645,Beauty,411.68,823.36,2026-02
646,646,646,646,2026-01-08 07:35:08.391195,4,134.93,Customer 646,customer646@example.com,Japan,Smartphone 646,Sports,134.93,539.72,2026-01
647,647,647,647,2026-02-20 07:35:08.391227,4,384.7,Customer 647,customer647@example.com,France,Tablet 647,Beauty,192.35,769.4,2026-02
648,648,648,648,2026-03-14 07:35:08.391259,2,42.32,Customer 648,customer648@example.com,Canada,Keyboard 648,Books,42.32,84.64,2026-03
649,649,649,649,2026-06-13 07:35:08.391295,5,192.22,Customer 649,customer649@example.com,Japan,Smartphone 649,Electronics,96.11,480.55,2026-06
650,650,650,650,2025-08-18 07:35:08.391327,5,1421.37,Customer 650,customer650@example.com,Usa,Headphones 650,Fashion,473.79,2368.9500000000003,2025-08
651,651,651,651,2025-09-07 07:35:08.391359,3,586.83,Customer 651,customer651@example.com,Uk,Headphones 651,Home,195.61,586.83,2025-09
652,652,652,652,2026-04-05 07:35:08.391393,3,451.62,Customer 652,customer652@example.com,India,Printer 652,Sports,150.54,451.62,2026-04
653,653,653,653,2026-06-18 07:35:08.391431,3,382.86,Customer 653,customer653@example.com,Canada,Smartphone 653,Beauty,127.62,382.86,2026-06
654,654,654,654,2026-04-25 07:35:08.391467,1,787.08,Customer 654,customer654@example.com,Uk,Printer 654,Books,262.36,262.36,2026-04
655,655,655,655,2026-05-24 07:35:08.391501,5,965.36,Customer 655,customer655@example.com,Usa,Mouse 655,Books,482.68,2413.4,2026-05
656,656,656,656,2026-03-03 07:35:08.391535,3,426.88,Customer 656,customer656@example.com,India,Tablet 656,Sports,426.88,1280.6399999999999,2026-03
657,657,657,657,2025-12-08 07:35:08.391567,3,851.38,Customer 657,customer657@example.com,Usa,Printer 657,Sports,425.69,1277.07,2025-12
658,658,658,658,2025-11-10 07:35:08.391599,2,119.32,Customer 658,customer658@example.com,Japan,Camera 658,Electronics,59.66,119.32,2025-11
659,659,659,659,2025-10-30 07:35:08.391631,3,193.41,Customer 659,customer659@example.com,Germany,Printer 659,Books,193.41,580.23,2025-10
660,660,660,660,2026-01-10 07:35:08.391664,4,321.75,Customer 660,customer660@example.com,Usa,Camera 660,Beauty,107.25,429.0,2026-01
661,661,661,661,2026-05-27 07:35:08.391697,3,499.28,Customer 661,customer661@example.com,France,Smartphone 661,Books,249.64,748.92,2026-05
662,662,662,662,2025-12-24 07:35:08.391730,5,765.0,Customer 662,customer662@example.com,Uk,Headphones 662,Fashion,255.0,1275.0,2025-12
663,663,663,663,2026-03-19 07:35:08.391764,2,254.16,Customer 663,customer663@example.com,Japan,Tablet 663,Sports,84.72,169.44,2026-03
664,664,664,664,2026-01-07 07:35:08.391798,1,636.32,Customer 664,customer664@example.com,Uk,Tablet 664,Sports,318.16,318.16,2026-01
665,665,665,665,2025-11-28 07:35:08.391831,1,801.72,Customer 665,customer665@example.com,Usa,Speaker 665,Books,267.24,267.24,2025-11
666,666,666,666,2026-07-05 07:35:08.391863,3,166.72,Customer 666,customer666@example.com,India,Speaker 666,Home,166.72,500.15999999999997,2026-07
667,667,667,667,2025-08-16 07:35:08.391897,5,173.8,Customer 667,customer667@example.com,France,Printer 667,Fashion,173.8,869.0,2025-08
668,668,668,668,2026-05-26 07:35:08.391929,5,145.21,Customer 668,customer668@example.com,India,Tablet 668,Beauty,145.21,726.0500000000001,2026-05
669,669,669,669,2025-10-31 07:35:08.391963,2,313.32,Customer 669,customer669@example.com,Canada,Smartphone 669,Sports,313.32,626.64,2025-10
670,670,670,670,2025-11-26 07:35:08.392827,4,955.89,Customer 670,customer670@example.com,India,Camera 670,Books,318.63,1274.52,2025-11
671,671,671,671,2025-11-20 07:35:08.392859,5,119.37,Customer 671,customer671@example.com,France,Laptop 671,Sports,39.79,198.95,2025-11
672,672,672,672,2025-10-01 07:35:08.392892,1,334.17,Customer 672,customer672@example.com,Japan,Mouse 672,Fashion,111.39,111.39,2025-10
673,673,673,673,2026-03-04 07:35:08.392927,1,205.08,Customer 673,customer673@example.com,France,Smartwatch 673,Sports,68.36,68.36,2026-03
674,674,674,674,2026-02-15 07:35:08.392962,1,200.79,Customer 674,customer674@example.com,Germany,Tablet 674,Sports,66.93,66.93,2026-02
675,675,675,675,2026-05-02 07:35:08.392995,3,409.8,Customer 675,customer675@example.com,India,Laptop 675,Beauty,409.8,1229.4,2026-05
676,676,676,676,2026-04-18 07:35:08.393029,5,333.06,Customer 676,customer676@example.com,France,Mouse 676,Sports,111.02,555.1,2026-04
677,677,677,677,2026-04-26 07:35:08.393062,5,111.82,Customer 677,customer677@example.com,India,Headphones 677,Books,55.91,279.54999999999995,2026-04
678,678,678,678,2026-03-28 07:35:08.393096,4,923.49,Customer 678,customer678@example.com,Uk,Speaker 678,Beauty,307.83,1231.32,2026-03
679,679,679,679,2026-07-09 07:35:08.393128,2,20.15,Customer 679,customer679@example.com,Canada,Speaker 679,Books,20.15,40.3,2026-07
680,680,680,680,2025-10-16 07:35:08.393161,4,410.95,Customer 680,customer680@example.com,Canada,Keyboard 680,Beauty,410.95,1643.8,2025-10
681,681,681,681,2026-06-09 07:35:08.393193,5,40.78,Customer 681,customer681@example.com,France,Keyboard 681,Electronics,20.39,101.95,2026-06
682,682,682,682,2026-06-04 07:35:08.393227,4,150.55,Customer 682,customer682@example.com,Uk,Camera 682,Beauty,150.55,602.2,2026-06
683,683,683,683,2026-05-15 07:35:08.393259,2,924.86,Customer 683,customer683@example.com,India,Smartphone 683,Fashion,462.43,924.86,2026-05
684,684,684,684,2025-08-27 07:35:08.393291,3,361.42,Customer 684,customer684@example.com,France,Mouse 684,Fashion,180.71,542.13,2025-08
685,685,685,685,2025-10-09 07:35:08.393325,4,686.64,Customer 685,customer685@example.com,India,Headphones 685,Books,228.88,915.52,2025-10
686,686,686,686,2025-09-26 07:35:08.393358,3,252.16,Customer 686,customer686@example.com,Japan,Camera 686,Fashion,252.16,756.48,2025-09
687,687,687,687,2025-12-28 07:35:08.393390,5,1237.47,Customer 687,customer687@example.com,Australia,Keyboard 687,Sports,412.49,2062.45,2025-12
688,688,688,688,2026-02-03 07:35:08.393425,3,283.6,Customer 688,customer688@example.com,Germany,Laptop 688,Fashion,283.6,850.8000000000001,2026-02
689,689,689,689,2025-08-05 07:35:08.393460,2,74.74,Customer 689,customer689@example.com,Germany,Tablet 689,Home,37.37,74.74,2025-08
690,690,690,690,2026-05-20 07:35:08.393494,1,243.65,Customer 690,customer690@example.com,Canada,Mouse 690,Electronics,243.65,243.65,2026-05
691,691,691,691,2026-02-09 07:35:08.393526,4,805.35,Customer 691,customer691@example.com,Australia,Headphones 691,Beauty,268.45,1073.8,2026-02
692,692,692,692,2025-08-17 07:35:08.393558,4,769.83,Customer 692,customer692@example.com,Usa,Mouse 692,Home,256.61,1026.44,2025-08
693,693,693,693,2026-04-14 07:35:08.393591,4,1460.49,Customer 693,customer693@example.com,Japan,Headphones 693,Fashion,486.83,1947.32,2026-04
694,694,694,694,2026-07-04 07:35:08.393623,3,490.38,Customer 694,customer694@example.com,Canada,Printer 694,Books,163.46,490.38,2026-07
695,695,695,695,2026-07-26 07:35:08.393658,3,148.28,Customer 695,customer695@example.com,India,Laptop 695,Home,148.28,444.84000000000003,2026-07
696,696,696,696,2026-07-27 07:35:08.393691,3,64.76,Customer 696,customer696@example.com,Usa,Mouse 696,Books,32.38,97.14000000000001,2026-07
697,697,697,697,2025-11-16 07:35:08.393727,1,1021.8,Customer 697,customer697@example.com,India,Headphones 697,Beauty,340.6,340.6,2025-11
698,698,698,698,2026-04-04 07:35:08.393759,2,1033.08,Customer 698,customer698@example.com,France,Headphones 698,Home,344.36,688.72,2026-04
699,699,699,699,2026-07-11 07:35:08.393792,4,176.12,Customer 699,customer699@example.com,India,Printer 699,Home,176.12,704.48,2026-07
700,700,700,700,2025-11-18 07:35:08.393824,1,159.78,Customer 700,customer700@example.com,Australia,Smartphone 700,Electronics,79.89,79.89,2025-11
701,701,701,701,2026-03-22 07:35:08.393860,4,134.58,Customer 701,customer701@example.com,India,Camera 701,Electronics,44.86,179.44,2026-03
702,702,702,702,2025-09-15 07:35:08.393895,3,918.8,Customer 702,customer702@example.com,Japan,Speaker 702,Sports,459.4,1378.1999999999998,2025-09
703,703,703,703,2026-07-27 07:35:08.393928,2,37.96,Customer 703,customer703@example.com,Usa,Mouse 703,Beauty,37.96,75.92,2026-07
704,704,704,704,2025-10-31 07:35:08.393962,4,337.88,Customer 704,customer704@example.com,Germany,Speaker 704,Books,337.88,1351.52,2025-10
705,705,705,705,2025-11-30 07:35:08.393997,1,330.94,Customer 705,customer705@example.com,Japan,Camera 705,Electronics,165.47,165.47,2025-11
706,706,706,706,2025-12-23 07:35:08.394030,4,25.35,Customer 706,customer706@example.com,Germany,Camera 706,Sports,25.35,101.4,2025-12
707,707,707,707,2025-12-12 07:35:08.394062,4,131.82,Customer 707,customer707@example.com,Uk,Smartphone 707,Home,43.94,175.76,2025-12
708,708,708,708,2025-08-13 07:35:08.394094,2,321.96,Customer 708,customer708@example.com,India,Smartwatch 708,Home,107.32,214.64,2025-08
709,709,709,709,2026-02-19 07:35:08.394129,1,337.3,Customer 709,customer709@example.com,Germany,Smartphone 709,Beauty,337.3,337.3,2026-02
710,710,710,710,2025-09-10 07:35:08.394163,4,1091.76,Customer 710,customer710@example.com,Japan,Smartwatch 710,Sports,363.92,1455.68,2025-09
711,711,711,711,2025-08-18 07:35:08.394196,5,304.46,Customer 711,customer711@example.com,Japan,Keyboard 711,Home,304.46,1522.3,2025-08
712,712,712,712,2025-10-27 07:35:08.394231,4,1498.59,Customer 712,customer712@example.com,Canada,Printer 712,Beauty,499.53,1998.12,2025-10
713,713,713,713,2025-09-17 07:35:08.394267,1,196.97,Customer 713,customer713@example.com,Uk,Keyboard 713,Books,196.97,196.97,2025-09
714,714,714,714,2025-10-07 07:35:08.394301,1,1135.05,Customer 714,customer714@example.com,Canada,Printer 714,Beauty,378.35,378.35,2025-10
715,715,715,715,2026-01-01 07:35:08.394334,4,429.61,Customer 715,customer715@example.com,Japan,Smartphone 715,Home,429.61,1718.44,2026-01
716,716,716,716,2026-07-15 07:35:08.394367,1,339.92,Customer 716,customer716@example.com,France,Smartwatch 716,Books,339.92,339.92,2026-07
717,717,717,717,2026-01-11 07:35:08.394403,1,385.5,Customer 717,customer717@example.com,Uk,Mouse 717,Books,128.5,128.5,2026-01
718,718,718,718,2025-11-15 07:35:08.394503,1,262.92,Customer 718,customer718@example.com,Japan,Camera 718,Sports,87.64,87.64,2025-11
719,719,719,719,2026-05-14 07:35:08.394536,1,167.1,Customer 719,customer719@example.com,India,Tablet 719,Electronics,55.7,55.7,2026-05
720,720,720,720,2026-04-09 07:35:08.394576,3,319.44,Customer 720,customer720@example.com,Uk,Printer 720,Beauty,319.44,958.3199999999999,2026-04
721,721,721,721,2026-05-30 07:35:08.394612,1,21.34,Customer 721,customer721@example.com,Canada,Headphones 721,Beauty,21.34,21.34,2026-05
722,722,722,722,2025-09-14 07:35:08.394647,1,250.61,Customer 722,customer722@example.com,Germany,Speaker 722,Electronics,250.61,250.61,2025-09
723,723,723,723,2025-09-24 07:35:08.394680,1,14.97,Customer 723,customer723@example.com,Uk,Headphones 723,Fashion,14.97,14.97,2025-09
724,724,724,724,2025-10-30 07:35:08.394716,1,404.13,Customer 724,customer724@example.com,Uk,Keyboard 724,Beauty,134.71,134.71,2025-10
725,725,725,725,2026-04-20 07:35:08.394751,1,235.36,Customer 725,customer725@example.com,Usa,Camera 725,Home,117.68,117.68,2026-04
726,726,726,726,2026-03-10 07:35:08.394784,4,461.95,Customer 726,customer726@example.com,Japan,Keyboard 726,Books,461.95,1847.8,2026-03
727,727,727,727,2026-06-06 07:35:08.394818,5,435.26,Customer 727,customer727@example.com,Australia,Speaker 727,Books,217.63,1088.15,2026-06
728,728,728,728,2025-09-25 07:35:08.394851,5,891.66,Customer 728,customer728@example.com,Canada,Printer 728,Home,445.83,2229.15,2025-09
729,729,729,729,2026-05-30 07:35:08.394885,1,91.18,Customer 729,customer729@example.com,Uk,Camera 729,Home,45.59,45.59,2026-05
730,730,730,730,2025-10-17 07:35:08.394918,3,596.82,Customer 730,customer730@example.com,Germany,Keyboard 730,Electronics,198.94,596.8199999999999,2025-10
731,731,731,731,2025-12-28 07:35:08.394951,1,106.59,Customer 731,customer731@example.com,India,Camera 731,Home,106.59,106.59,2025-12
732,732,732,732,2026-05-25 07:35:08.394984,4,325.4,Customer 732,customer732@example.com,Usa,Smartwatch 732,Electronics,325.4,1301.6,2026-05
733,733,733,733,2026-01-08 07:35:08.395020,1,1093.17,Customer 733,customer733@example.com,Australia,Smartphone 733,Books,364.39,364.39,2026-01
734,734,734,734,2026-06-09 07:35:08.395055,1,483.9,Customer 734,customer734@example.com,Australia,Printer 734,Beauty,483.9,483.9,2026-06
735,735,735,735,2026-07-29 07:35:08.395090,1,106.26,Customer 735,customer735@example.com,Japan,Tablet 735,Home,53.13,53.13,2026-07
736,736,736,736,2026-05-28 07:35:08.395124,3,93.47,Customer 736,customer736@example.com,Japan,Smartwatch 736,Beauty,93.47,280.40999999999997,2026-05
737,737,737,737,2025-11-26 07:35:08.395159,2,334.02,Customer 737,customer737@example.com,Germany,Mouse 737,Books,334.02,668.04,2025-11
738,738,738,738,2026-04-12 07:35:08.395197,4,972.32,Customer 738,customer738@example.com,Germany,Smartphone 738,Electronics,486.16,1944.64,2026-04
739,739,739,739,2026-05-26 07:35:08.395230,2,464.94,Customer 739,customer739@example.com,India,Smartwatch 739,Beauty,232.47,464.94,2026-05
740,740,740,740,2025-09-03 07:35:08.395264,1,217.32,Customer 740,customer740@example.com,Germany,Smartphone 740,Fashion,217.32,217.32,2025-09
741,741,741,741,2025-10-23 07:35:08.395300,1,486.72,Customer 741,customer741@example.com,Uk,Smartwatch 741,Electronics,243.36,243.36,2025-10
742,742,742,742,2025-12-27 07:35:08.395369,2,287.14,Customer 742,customer742@example.com,India,Laptop 742,Books,143.57,287.14,2025-12
743,743,743,743,2026-04-10 07:35:08.395407,1,63.5,Customer 743,customer743@example.com,Australia,Keyboard 743,Books,63.5,63.5,2026-04
744,744,744,744,2026-04-10 07:35:08.395440,3,705.52,Customer 744,customer744@example.com,France,Tablet 744,Sports,352.76,1058.28,2026-04
745,745,745,745,2026-03-31 07:35:08.395480,2,201.38,Customer 745,customer745@example.com,France,Laptop 745,Electronics,100.69,201.38,2026-03
746,746,746,746,2026-06-22 07:35:08.395516,2,727.65,Customer 746,customer746@example.com,Uk,Laptop 746,Beauty,242.55,485.1,2026-06
747,747,747,747,2026-04-06 07:35:08.395550,5,96.42,Customer 747,customer747@example.com,Germany,Printer 747,Electronics,32.14,160.7,2026-04
748,748,748,748,2026-01-26 07:35:08.395585,4,370.06,Customer 748,customer748@example.com,India,Printer 748,Books,370.06,1480.24,2026-01
749,749,749,749,2026-04-10 07:35:08.395622,2,692.06,Customer 749,customer749@example.com,Australia,Smartphone 749,Fashion,346.03,692.06,2026-04
750,750,750,750,2025-09-14 07:35:08.395655,5,107.48,Customer 750,customer750@example.com,India,Tablet 750,Beauty,53.74,268.7,2025-09
751,751,751,751,2025-10-08 07:35:08.395688,5,1419.54,Customer 751,customer751@example.com,Japan,Mouse 751,Books,473.18,2365.9,2025-10
752,752,752,752,2025-12-05 07:35:08.395720,2,1455.12,Customer 752,customer752@example.com,India,Smartwatch 752,Electronics,485.04,970.08,2025-12
753,753,753,753,2026-05-29 07:35:08.395753,1,35.28,Customer 753,customer753@example.com,France,Smartphone 753,Fashion,17.64,17.64,2026-05
754,754,754,754,2025-08-25 07:35:08.395786,5,181.61,Customer 754,customer754@example.com,Usa,Smartwatch 754,Home,181.61,908.0500000000001,2025-08
755,755,755,755,2025-09-08 07:35:08.395821,4,51.5,Customer 755,customer755@example.com,Canada,Smartwatch 755,Home,25.75,103.0,2025-09
756,756,756,756,2025-10-21 07:35:08.395857,2,156.4,Customer 756,customer756@example.com,Japan,Camera 756,Sports,78.2,156.4,2025-10
757,757,757,757,2025-08-15 07:35:08.395892,3,114.12,Customer 757,customer757@example.com,Uk,Speaker 757,Books,57.06,171.18,2025-08
758,758,758,758,2025-09-20 07:35:08.395927,3,479.17,Customer 758,customer758@example.com,Usa,Keyboard 758,Electronics,479.17,1437.51,2025-09
759,759,759,759,2025-12-08 07:35:08.395964,1,71.71,Customer 759,customer759@example.com,France,Laptop 759,Books,71.71,71.71,2025-12
760,760,760,760,2025-08-20 07:35:08.395999,5,1045.17,Customer 760,customer760@example.com,France,Mouse 760,Books,348.39,1741.9499999999998,2025-08
761,761,761,761,2026-07-28 07:35:08.396039,4,1345.74,Customer 761,customer761@example.com,Australia,Headphones 761,Home,448.58,1794.32,2026-07
762,762,762,762,2025-12-16 07:35:08.396080,4,131.13,Customer 762,customer762@example.com,Canada,Keyboard 762,Electronics,131.13,524.52,2025-12
763,763,763,763,2026-07-20 07:35:08.396113,2,225.17,Customer 763,customer763@example.com,France,Mouse 763,Beauty,225.17,450.34,2026-07
764,764,764,764,2026-01-24 07:35:08.396145,3,304.24,Customer 764,customer764@example.com,Germany,Printer 764,Books,152.12,456.36,2026-01
765,765,765,765,2026-07-14 07:35:08.396244,5,137.72,Customer 765,customer765@example.com,Usa,Smartwatch 765,Books,68.86,344.3,2026-07
